tile,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,lat,lon,city,quality
NYC_228,8790574,116271.22217382508,56501.90380730754,23.16326248848565,433,42,41.01920361723284,-74.04676012240304,NYC,high
NYC_229,9976766,142172.63201648608,43540.358208754646,11.004039966748731,77,114,40.96690768031617,-74.4880543214315,NYC,high
NYC_230,7822567,160728.72777971684,41626.809206686085,12.5125067079743,67,32,40.98481247630999,-74.47883257877444,NYC,high
NYC_231,1443945,129344.89476218473,49389.565745300046,11.320707753385825,236,10,40.58473266791687,-74.05430318076831,NYC,high
NYC_232,2228807,125599.36056633247,47947.19725805021,8.212985201068946,417,45,40.79039336588116,-73.8714175824497,NYC,high
NYC_233,8640167,142116.49833052594,45526.78104341249,21.405081808675565,219,46,40.66040294032022,-73.9481798080708,NYC,high
NYC_234,1371616,161402.36125325318,38813.806655664404,18.944496490167253,229,133,40.246183601786385,-74.14230687524386,NYC,high
NYC_235,8379933,141842.63996779692,57817.993113129116,17.838433754672927,463,114,40.29626408498938,-73.62358363159267,NYC,high
NYC_236,8983372,150726.58370018273,64122.205554154294,14.601793043771425,171,8,41.20987815708166,-73.52621754214547,NYC,high
NYC_237,1239968,163571.15388749202,41380.796219841766,16.8177297034368,205,29,41.035758446221486,-74.29624705231632,NYC,high
NYC_238,6898885,158801.8186692571,49250.350491609526,8.706341753684946,220,64,40.52715011318375,-74.03483210106718,NYC,high
NYC_239,9697057,119725.2513195111,48346.00981856488,21.529849586635944,479,135,41.092621913951696,-73.98056508745431,NYC,high
NYC_240,2224744,136288.8499241281,46981.15494809448,16.21816250003687,316,179,40.404060417914586,-73.8922225811843,NYC,high
NYC_241,7478443,136227.26809336242,69438.76893108603,6.885443762744133,148,98,41.191904938015156,-73.87185786170426,NYC,high
NYC_242,2153224,161173.03940946638,42099.33674864722,20.97337072164011,157,128,41.20454261716784,-74.43332912838999,NYC,high
NYC_243,3946862,116358.58085775646,47757.4484124243,12.029116256350212,303,147,40.4254443763711,-74.47281064543758,NYC,high
NYC_244,5058848,180860.47832089177,36832.511531779426,18.618052936144373,143,155,40.381881070355995,-74.1162406125735,NYC,high
NYC_245,7417954,170023.82344917936,36863.34691027684,12.103723835785768,156,34,41.015154329159266,-74.02692993689665,NYC,high
NYC_246,8818114,148518.69289331444,46970.355450980715,16.94121323892672,435,23,41.01770677684144,-74.48799344439955,NYC,high
NYC_247,8130030,129107.40621232189,58886.6275355096,12.366222836725047,407,124,40.916485977460795,-73.9653015233551,NYC,high
NYC_248,4011786,143296.02052884444,46506.83203881802,14.902901970561336,318,191,40.94304614709015,-73.9071917036165,NYC,high
NYC_249,4208823,140904.60651497173,46428.9763019226,18.971917089895886,136,187,40.74411652056806,-73.66784781644807,NYC,high
NYC_250,5900164,133256.71926882133,33078.81111442781,19.26175678447236,313,24,40.43302530137731,-74.01762537101706,NYC,high
NYC_251,7270016,57925.06385066979,51815.8684594879,51.660927498130825,17,49,40.90725045613071,-74.42379293628822,NYC,high
NYC_252,7961383,147725.2913544521,58755.079805115085,13.057129483804367,30,55,40.65804611228479,-73.71719773609465,NYC,high
NYC_253,8296405,123455.5089993106,64015.65737515327,20.54527023965793,85,177,41.18356620647479,-74.24332435740135,NYC,high
NYC_254,5854042,16663.98495016579,32500.22125781203,74.46890815085536,145,128,40.68244177468071,-74.05553469834219,NYC,high
NYC_255,8010131,143535.05393040393,72964.43076805188,12.466947466501912,321,181,40.72937262844598,-74.50049420083958,NYC,high
NYC_256,9874365,182534.38749219212,44224.69906492446,17.40073068111185,242,13,41.02948217545072,-74.2214376982371,NYC,high
NYC_257,3408630,231926.016996707,51321.36721335981,21.653085177547947,50,43,40.70634658034012,-73.80374123396834,NYC,high
NYC_258,2549420,128747.79699268611,34862.85607387173,5.984301618720275,277,193,40.52217271786278,-73.6822096157787,NYC,high
NYC_259,6181377,102475.9217098353,51448.67664657555,11.92613567421541,333,165,40.66903650895554,-74.13694697823908,NYC,high
NYC_260,2372070,143666.09283516917,40128.20472848816,14.343715164538477,267,195,40.858896175005064,-73.8595499098754,NYC,high
NYC_261,9494630,152305.55648876305,52323.60277683866,19.567973958895998,37,7,40.9367730554661,-74.3854415835963,NYC,high
NYC_262,7981440,115688.21378038015,51085.59705776523,14.833850046777696,320,49,40.612168748394694,-73.59586536321787,NYC,high
NYC_263,2361303,143756.4942818238,44298.54120716965,18.09242256393261,303,32,40.60019258566866,-73.65415876312605,NYC,high
NYC_264,7465377,127841.07563921792,48319.44934311635,20.590078272880703,297,199,40.66292336118193,-73.92673364617947,NYC,high
NYC_265,3538143,153943.75202343662,46409.77436144214,16.160642559293347,322,122,40.918385862643824,-73.81759498150787,NYC,high
NYC_266,6720622,117271.00709354406,45891.85712045415,9.47147665757032,157,23,40.238247759905754,-73.86017761371352,NYC,high
NYC_267,6752613,143552.36909133795,35873.31581828973,21.066582045928207,73,73,40.74388534488524,-73.66427663825533,NYC,high
NYC_268,8069337,195439.10719741075,70356.78319038756,15.1397572762223,164,178,40.243755790919344,-74.11801324005313,NYC,high
NYC_269,8068132,162545.61235403246,47412.039373328975,22.993235852523583,131,129,40.58319698627531,-74.1311964322182,NYC,high
NYC_270,7049850,71286.35293352204,37793.29950318087,15.071616291053,440,130,40.60228189490242,-74.12048809526308,NYC,high
NYC_271,5327308,154685.63468822633,55289.5793639252,4.80519361497292,171,113,40.97470181260487,-73.67235003806242,NYC,high
NYC_272,7898046,95968.26797541784,44573.26200265978,11.061081240458805,30,48,41.04348851052008,-73.96117234245482,NYC,high
NYC_273,9950668,131374.5720524665,52932.62103246797,9.084925033339374,120,102,40.70169783179245,-74.10422119934567,NYC,high
NYC_274,2705243,183028.78904995712,69583.47454220593,8.852252027737915,14,149,40.923684716682324,-73.59905719116517,NYC,high
NYC_275,9152885,164900.97669709564,52579.62161581658,9.902191841400569,182,51,41.08276915964769,-74.37534765617654,NYC,high
NYC_276,4683909,139147.10793489558,52801.21388969449,11.672572926548924,26,119,40.675475605065394,-73.52501262183732,NYC,high
NYC_277,2416953,176195.08292080398,61260.502507721685,14.743031382057568,237,106,40.73524414540547,-73.94328830097766,NYC,high
NYC_278,2162189,212470.46232286753,38426.800130155156,13.89086609371854,228,86,40.6562558363819,-73.90388301464522,NYC,high
NYC_279,1125438,170232.03724482958,62807.34458560395,16.90919530420492,338,76,41.066761966955426,-74.06685018336626,NYC,high
NYC_280,1217770,48787.682019060754,20596.1136533572,74.27266099967541,332,58,40.7400261808398,-73.87345589003417,NYC,high
NYC_281,6301533,155842.08584156324,60845.27046495088,17.449702914000365,66,51,41.203346032770135,-74.30534898259624,NYC,high
NYC_282,3846230,186277.98332906218,35604.35946623816,15.902916033041816,274,38,40.29044933467161,-74.09845696896757,NYC,high
NYC_283,7971138,154357.16150344996,43248.21725025619,14.277406646422412,407,192,40.78984066446191,-73.80824372392657,NYC,high
NYC_284,3274316,161718.39533188083,57929.329404859185,14.317762683229143,193,115,40.42391247116614,-73.642599233143,NYC,high
NYC_285,3332214,101464.98283325034,34073.98915656391,11.212251443803591,36,122,40.534295701247885,-74.02956301365622,NYC,high
NYC_286,8726360,169062.5409062768,37607.416051465276,15.299663151331641,223,35,41.1014590802654,-74.00291604922016,NYC,high
NYC_287,7284851,158321.30813874575,71874.88829374206,8.54817757728582,157,164,40.739078460338206,-74.04282728324866,NYC,high
NYC_288,9197590,126990.40169592835,39658.98810543069,17.61885554916447,273,16,40.709495422817945,-74.22172590707248,NYC,high
NYC_289,1441904,97854.58582990369,53352.38687069948,10.262539325131128,88,189,40.212934693004485,-73.99487086076277,NYC,high
NYC_290,2416842,140163.15850461245,51551.90683858979,19.125491323338174,130,69,40.3427299245357,-73.94101564232474,NYC,high
NYC_291,7775602,123986.093528673,52076.49335404092,20.299702780295753,150,87,41.12274314385439,-74.1286819460368,NYC,high
NYC_292,2962889,148033.57179656986,69816.91806400029,22.843893020514244,184,27,40.4670313837487,-73.63048877344738,NYC,high
NYC_293,2404355,110157.11212698756,44200.62964087074,10.848724054814047,440,29,40.51085220863944,-74.40063507774914,NYC,high
NYC_294,2722907,168473.13449313425,62038.84437168816,14.302768621595002,50,103,40.67049960515929,-74.29711727599484,NYC,high
NYC_295,9343528,136494.32205445765,35954.357429303585,7.917511824602663,22,145,40.62859750068745,-73.78634618338947,NYC,high
NYC_296,1501590,178013.51738617028,46746.37121648585,19.187539362416196,182,166,40.60753435384483,-73.57519270268351,NYC,high
NYC_297,7087595,189206.22287625822,53721.68681472095,12.062510925141286,158,32,40.92600688328262,-74.30678472510594,NYC,high
NYC_298,2017481,140141.44572753046,56031.874310823434,12.279429989429037,62,48,40.312666821136176,-73.81795555616398,NYC,high
NYC_299,1737954,145116.21281783117,52917.30377253408,14.084108655473857,418,135,40.61708974725487,-73.97506232158791,NYC,high
NYC_300,8563493,147678.8282600168,50150.1922659429,17.690308600909045,330,88,40.66771888950759,-74.23874737020641,NYC,high
NYC_301,5881909,148749.57592830318,45580.318027457906,13.319630069249818,190,174,40.9829582117571,-73.69884446263512,NYC,high
NYC_302,3772605,139378.77867176928,44263.98227103099,15.509281476309933,21,20,40.78089251233787,-73.84299265385822,NYC,high
NYC_303,1379039,196470.60454485563,60276.77674801032,15.65551045342959,340,12,40.99599841329863,-73.72562387642903,NYC,high
NYC_304,3189921,81795.11222654088,40637.113675932276,13.020856096341689,235,160,40.68620088149491,-74.44628351102911,NYC,high
NYC_305,4768950,144611.2799929429,58490.85450450871,23.863955882183582,142,60,41.20412790156422,-73.96151766719974,NYC,high
NYC_306,1308617,112195.05704482259,43836.38591960522,13.124018098380315,310,87,40.35976270958821,-73.69487623006653,NYC,high
NYC_307,9987114,140468.54709731298,37018.7311494537,22.890534039557572,330,53,41.16019524958645,-74.16865985898298,NYC,high
NYC_308,4948401,159031.33428823354,67450.16429987788,15.828294717842661,14,88,40.84372179022917,-74.05832657458959,NYC,high
NYC_309,6895725,138507.4975934231,33923.38972881941,15.923702894478623,462,138,40.487503815047894,-73.699034509116,NYC,high
NYC_310,1984156,215629.49623650056,31055.269311630353,12.181499124710495,17,176,41.11047467267796,-73.83165102097654,NYC,high
NYC_311,7928655,147508.9918952168,26243.33988907384,17.991246873149752,77,103,40.71103600049928,-74.09932593000141,NYC,high
NYC_312,2349590,150930.68810999423,56235.221029507586,13.912296257080282,320,106,40.835143264617244,-73.5248221632377,NYC,high
NYC_313,3897706,105329.98934628084,55487.08267985032,12.094269772749918,254,84,41.190107907991504,-73.74868979286556,NYC,high
NYC_314,1424528,147453.3054449294,37566.76071593901,10.192558151722313,196,88,40.77788531245276,-73.73437308902139,NYC,high
NYC_315,1281854,42473.9815343199,46869.419694768454,71.66180269225654,180,174,40.53446998965955,-73.65795791039852,NYC,high
NYC_316,2901740,135898.73556721496,52658.78229652048,12.816401319797023,19,13,40.36660702464161,-73.51591362393252,NYC,high
NYC_317,5641094,148016.02156122532,49927.99954209664,18.075150968861596,250,71,40.605258186229484,-73.75173502665298,NYC,high
NYC_318,7620241,94003.80145918152,60075.13689836922,11.57685087119998,333,197,40.453198912893505,-74.31440705426517,NYC,high
NYC_319,6277420,19874.734692487415,34737.29003277788,38.29635477486133,434,72,40.794422292989196,-74.06938581023124,NYC,high
NYC_320,7072310,166476.92389504943,76342.22043649959,10.974453800568538,336,158,41.10535822748648,-74.08655200604268,NYC,high
NYC_321,7679155,178736.4668453093,48724.508796224654,22.55577465123674,118,140,40.39893589775335,-74.1744353009328,NYC,high
NYC_322,4291070,139013.05382045216,54438.80230217436,15.055707815243787,198,168,40.90641805747379,-73.73487718414812,NYC,high
NYC_323,1137686,171289.2387151742,40478.21193260651,17.11327532750802,190,120,40.6380281854377,-74.46842890960109,NYC,high
NYC_324,2947238,160430.2945061501,45127.714358864476,11.62145960419194,431,89,40.51674251225503,-74.27558333788265,NYC,high
NYC_325,4239254,151024.57252464074,62173.7356975163,19.102777095031865,323,54,41.10884079965722,-73.6879732508613,NYC,high
NYC_326,3076198,124381.80874836922,40764.746082312704,13.206953402712289,25,26,40.60599520102792,-73.91536216600537,NYC,high
NYC_327,5896799,125278.23475382965,44015.740646564394,16.142882637589487,452,166,40.99343171742556,-73.92222721948589,NYC,high
NYC_328,5095077,169513.50277608418,34969.196982401816,20.259738088614593,250,69,40.921289697492796,-74.33391077070475,NYC,high
NYC_329,3182926,120058.18118056761,49513.931051271844,17.24306551659081,105,171,40.67451614381312,-73.58500547890343,NYC,high
NYC_330,7637640,182623.92522094492,59241.61823855903,12.88683219639221,150,74,40.54841045426984,-73.52747453161086,NYC,high
NYC_331,8432300,170297.94049847542,54395.01230620226,18.89468251756057,192,196,40.70905875288236,-74.12548229013011,NYC,high
NYC_332,3468665,71275.09072745148,44652.66752440408,23.26683862378182,298,18,41.0560780909364,-74.4084856743591,NYC,high
NYC_333,8181479,193332.61164461076,50539.2042530578,29.61677808659544,348,197,40.521634424007345,-74.02373563874781,NYC,high
NYC_334,1615937,162616.35327684358,46970.44462015683,17.90026624224071,385,26,40.8855029942089,-73.70931860280862,NYC,high
NYC_335,4432207,180332.29372653234,56835.69323200478,8.170221443997328,92,183,40.22495677147739,-73.83198008094121,NYC,high
NYC_336,1853392,152092.40546523148,43602.35472555867,9.987640341970526,399,101,40.643340209507194,-73.62801550301516,NYC,high
NYC_337,9110129,116946.2040624032,35684.82002276686,17.986374437782914,377,23,40.89034094550354,-74.43388890707057,NYC,high
NYC_338,1483455,134907.58382686033,37499.315107936054,12.20502636059001,319,152,40.49065277608971,-74.22968089153414,NYC,high
NYC_339,3326729,160201.78100582404,53437.87881549886,14.756738242147744,26,70,41.18347654540975,-74.39269649527253,NYC,high
NYC_340,1059778,195407.93923958336,43866.39187481717,11.78621348525721,275,102,40.69583969755889,-74.23746624393239,NYC,high
NYC_341,9910762,201045.63211262203,59484.463498615354,8.57022613142587,448,43,40.38491060282278,-73.58047779214812,NYC,high
NYC_342,8632285,146501.10202798818,42769.12270364138,12.994705749378069,318,38,40.91659231099051,-74.13274018553724,NYC,high
NYC_343,7552901,206119.90128577405,33449.37007666813,25.682795644013623,242,191,40.483896253764065,-73.9083317172973,NYC,high
NYC_344,9167707,143552.68934549767,52767.934493252884,23.321585490623175,458,117,40.59841351286565,-73.56973286058678,NYC,high
NYC_345,1264237,171741.71573682775,57013.241370487434,15.334909039093663,115,164,40.88526049802503,-73.52899304556105,NYC,high
NYC_346,4861774,124068.26787257458,48590.7208572238,16.58270163304316,141,97,40.72552639426178,-74.06761501996924,NYC,high
NYC_347,4864044,155689.82631190264,69653.41461722084,17.698901294959786,177,43,40.412070336466805,-73.62852995334552,NYC,high
NYC_348,9200252,126487.0300324081,43094.589476837406,10.419040422593788,443,199,40.42814438138255,-73.90890422981327,NYC,high
NYC_349,2730085,125045.33375308666,32812.491071378354,21.37494559650022,136,23,40.70630099215441,-74.22269523757507,NYC,high
NYC_350,9815282,135774.62530261066,63259.64674285233,6.615457630153728,499,77,40.41901740508414,-73.70628123603514,NYC,high
NYC_351,2927716,152776.21846480868,58533.86443329082,13.05585573345713,146,86,41.000187026752336,-74.05165457693235,NYC,high
NYC_352,4800315,109841.82600830254,56929.18623031611,11.970695896205534,116,41,40.99678735868936,-74.08661038833303,NYC,high
NYC_353,9074444,201581.3371862189,64990.344046594255,15.002106296185593,269,139,40.26897607734744,-74.01490427061684,NYC,high
NYC_354,2315823,135206.31532800684,64436.32003468814,8.717465528603718,422,137,40.99932238239085,-73.56346869247989,NYC,high
NYC_355,4817042,174396.1556024393,58560.5922349704,19.788948675684335,300,73,40.22076440474545,-73.5814389446232,NYC,high
NYC_356,7623063,206088.45991513552,30143.37843600685,19.28736749000618,162,59,40.42886011624477,-73.69667560171474,NYC,high
NYC_357,9450361,124001.41174007603,55690.79259535643,21.162624415589534,304,84,41.089119433142315,-74.40343203741641,NYC,high
NYC_358,5980137,181946.30217870715,28597.34121222021,7.996630044407185,96,80,41.071564279349474,-73.75764414633426,NYC,high
NYC_359,8603876,150429.9617953247,70565.43564829542,9.345557823370422,96,145,40.93472922751568,-74.12119638277889,NYC,high
NYC_360,2587819,67168.14101532032,45832.97399765666,18.097832360890536,27,98,40.374162801055384,-74.42244566248931,NYC,high
